id,name,provinceId,number,provinceName,parties,provinceId_key
fe29c14f-c244-452a-a413-9f3b89dcb0ef,ระยอง เขต 5,21,5,ระยอง,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 37449, 'percent': 47.01281745483762}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 15487, 'percent': 19.442108038213842}]",21
87d57ac4-4ddc-4c9f-bd2a-35630081ec49,จันทบุรี เขต 1,22,1,จันทบุรี,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 34554, 'percent': 36.23075955206979}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 24318, 'percent': 25.498049742062662}]",22
ac02ebbb-3a9c-4560-b5cb-e9b68543b08c,จันทบุรี เขต 2,22,2,จันทบุรี,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 25461, 'percent': 30.281154111462623}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 19005, 'percent': 22.602935229894626}]",22
28ceb2f4-9257-482a-8e71-c7233721ee0c,จันทบุรี เขต 3,22,3,จันทบุรี,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 25094, 'percent': 29.012081623215213}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 20591, 'percent': 23.806000346840857}]",22
29f780e4-7b53-4c9f-9ecd-1086222965e8,ตราด เขต 1,23,1,ตราด,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 32024, 'percent': 30.915076216127506}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 26367, 'percent': 25.453966231283847}]",23
afac34d9-463d-406d-9406-9487bd4c6f2e,ฉะเชิงเทรา เขต 1,24,1,ฉะเชิงเทรา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 38831, 'percent': 40.23062338765657}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 16081, 'percent': 16.660623076843383}]",24
d8d672c3-ed98-4b1e-9356-c7efe51588e5,ฉะเชิงเทรา เขต 2,24,2,ฉะเชิงเทรา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 31824, 'percent': 30.786495114636743}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 16571, 'percent': 16.03076327754668}]",24
9f70b6a9-328f-4f67-8b2d-874e1e1b6f3a,ฉะเชิงเทรา เขต 3,24,3,ฉะเชิงเทรา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 29212, 'percent': 33.1032919712165}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 13222, 'percent': 14.983285171964416}]",24
57aa5dff-8a14-41e8-addd-ebebd9ce3a1b,ฉะเชิงเทรา เขต 4,24,4,ฉะเชิงเทรา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 43219, 'percent': 40.38177639078355}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 14525, 'percent': 13.571468615102871}]",24
a56ea6cc-4067-43ef-8a02-ac2e2004d690,ปราจีนบุรี เขต 1,25,1,ปราจีนบุรี,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 29525, 'percent': 36.558940069341254}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 18600, 'percent': 23.031203566121842}]",25
2d9db6a3-d63e-470f-a5ba-8755b36079b5,ปราจีนบุรี เขต 2,25,2,ปราจีนบุรี,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 33840, 'percent': 36.29810786459004}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 20615, 'percent': 22.112455485476467}]",25
342b0cec-c1cc-4f31-8589-4c86e80d6917,ปราจีนบุรี เขต 3,25,3,ปราจีนบุรี,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 25513, 'percent': 32.914054235363935}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 17008, 'percent': 21.941842763887813}]",25
7080f3f7-4c47-4cea-b856-c9cbb83bd601,นครนายก เขต 1,26,1,นครนายก,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 16625, 'percent': 28.92662641588224}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 11924, 'percent': 20.747133436570213}]",26
25ec3a1c-ec44-4d58-93a8-1e0224fa4586,นครนายก เขต 2,26,2,นครนายก,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 21893, 'percent': 29.631584646202153}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 15479, 'percent': 20.950408748849547}]",26
b70933a5-e763-4e87-8c02-ac8290ceff3f,สระแก้ว เขต 1,27,1,สระแก้ว,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 23285, 'percent': 27.542849031830706}, {'code': '43', 'name': 'พรรคพลังประชารัฐ', 'party': {'code': '43', 'name': 'พรรคพลังประชารัฐ', 'color': '#096735'}, 'totalVotes': 16809, 'percent': 19.882660484262075}]",27
c6e5ba3a-895d-4184-86a3-2716a9296268,สระแก้ว เขต 2,27,2,สระแก้ว,"[{'code': '43', 'name': 'พรรคพลังประชารัฐ', 'party': {'code': '43', 'name': 'พรรคพลังประชารัฐ', 'color': '#096735'}, 'totalVotes': 21638, 'percent': 27.110192319739397}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 18488, 'percent': 23.163565745787132}]",27
5c35b4d2-1bb3-4506-994d-b87309701d7d,สระแก้ว เขต 3,27,3,สระแก้ว,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 18652, 'percent': 21.634537314125314}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 16607, 'percent': 19.262532767299977}]",27
d9504202-9624-4b89-8d3c-ad4509b3ebe8,นครราชสีมา เขต 1,30,1,นครราชสีมา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 31127, 'percent': 39.61538951039161}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 15251, 'percent': 19.4099754368549}]",30
a68ab2c9-f5a7-426c-b90f-0a6e866a57b6,นครราชสีมา เขต 2,30,2,นครราชสีมา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 35568, 'percent': 40.796476417691316}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 15401, 'percent': 17.66493852082951}]",30
a14de92a-594b-4f43-8fa1-8c81420a8cbe,นครราชสีมา เขต 3,30,3,นครราชสีมา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 36362, 'percent': 40.868578107965334}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 16200, 'percent': 18.207770896788915}]",30
340ca47c-aa9e-4b41-a1b0-ffe51418a92f,นครราชสีมา เขต 4,30,4,นครราชสีมา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 22910, 'percent': 32.51767110455049}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 14697, 'percent': 20.860419564538564}]",30
e96b0328-6ebb-4ab4-99fc-000ac9a9291f,นครราชสีมา เขต 5,30,5,นครราชสีมา,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 21291, 'percent': 25.821357103874842}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 21258, 'percent': 25.7813352737857}]",30
18aabd62-d248-442f-9192-35d70ba4c701,นครราชสีมา เขต 6,30,6,นครราชสีมา,"[{'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 20277, 'percent': 26.9730628533422}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 18884, 'percent': 25.120053209178582}]",30
b1236fcd-0474-4a3a-b378-109376609795,นครราชสีมา เขต 7,30,7,นครราชสีมา,"[{'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 22097, 'percent': 33.16423779435381}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 15172, 'percent': 22.770865539029554}]",30
67240417-8c3c-4924-9e15-8de8c8e2670c,นครราชสีมา เขต 8,30,8,นครราชสีมา,"[{'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 23551, 'percent': 32.897512187626596}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 15911, 'percent': 22.225481568397377}]",30
729f5c6e-19e3-4077-ad8d-6433d3ee75d6,นครราชสีมา เขต 9,30,9,นครราชสีมา,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 24562, 'percent': 30.506116872632425}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 19243, 'percent': 23.89989442960939}]",30
31ae4480-e2b2-4706-9a9a-c2b4e34b8b55,นครราชสีมา เขต 10,30,10,นครราชสีมา,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 26225, 'percent': 28.286826805880636}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 22685, 'percent': 24.468509669834216}]",30
fba72ce0-9435-4bfd-905c-46b2a9f68a56,นครราชสีมา เขต 11,30,11,นครราชสีมา,"[{'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 25989, 'percent': 33.60791413422992}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 17627, 'percent': 22.79451700504332}]",30
43d23649-8db9-4c91-84ba-cc82117c82b1,นครราชสีมา เขต 12,30,12,นครราชสีมา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 23421, 'percent': 28.76495296111616}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 16752, 'percent': 20.574291960403823}]",30
270c10dc-2e0a-490d-b66d-cf8bc2e5b155,นครราชสีมา เขต 13,30,13,นครราชสีมา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 21042, 'percent': 32.63894274767718}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 15975, 'percent': 24.779351316136438}]",30
1c5e1842-1a85-48f6-962e-88e7dc797948,นครราชสีมา เขต 14,30,14,นครราชสีมา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 30378, 'percent': 40.70862870696702}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 12640, 'percent': 16.938477413130002}]",30
bf2aa79e-3e61-40fc-8730-51d0381dcf5c,นครราชสีมา เขต 15,30,15,นครราชสีมา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 22596, 'percent': 26.33198154104321}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 21560, 'percent': 25.124691185381998}]",30
617ceee0-6b5f-487b-9bac-b8cc1b5416f5,นครราชสีมา เขต 16,30,16,นครราชสีมา,"[{'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 18939, 'percent': 25.09241225803887}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 17347, 'percent': 22.98316043297958}]",30
aae90b72-fb34-43dc-adac-13b00541a1a4,บุรีรัมย์ เขต 1,31,1,บุรีรัมย์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 44304, 'percent': 61.94284435993512}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 12638, 'percent': 17.669593423186623}]",31
369ca03c-eb8a-4092-9f67-ab135436e376,บุรีรัมย์ เขต 2,31,2,บุรีรัมย์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 44114, 'percent': 57.359442450720344}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 16461, 'percent': 21.403495085036667}]",31
ae05d898-1f46-4d82-8d4e-aa266a3551f9,บุรีรัมย์ เขต 3,31,3,บุรีรัมย์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 40973, 'percent': 64.16970760050744}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 9383, 'percent': 14.695149645267888}]",31
6dbaa9ad-eeb3-4259-a4ba-67b0d8b215ce,บุรีรัมย์ เขต 4,31,4,บุรีรัมย์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 32276, 'percent': 52.521439148617645}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 9829, 'percent': 15.9943371356972}]",31
4e8c8fe3-2681-4344-a8a6-e74ddb41808b,บุรีรัมย์ เขต 5,31,5,บุรีรัมย์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 36583, 'percent': 54.31693664533563}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 10624, 'percent': 15.774079078261643}]",31
cdaeee2b-1f46-43ad-95fa-5a706e9dbadc,บุรีรัมย์ เขต 6,31,6,บุรีรัมย์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 37725, 'percent': 57.8276131643086}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 9731, 'percent': 14.916381807869767}]",31
86f536f9-64d7-47fc-955a-323f7ac58034,บุรีรัมย์ เขต 7,31,7,บุรีรัมย์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 33112, 'percent': 50.470224213879625}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 10416, 'percent': 15.876354657277425}]",31
33622b95-a08c-413a-b34c-5963d6addb55,บุรีรัมย์ เขต 8,31,8,บุรีรัมย์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 36783, 'percent': 50.050345615849345}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 15429, 'percent': 20.99412180917651}]",31
e049be80-65c4-43c1-ad65-652b0ed25177,บุรีรัมย์ เขต 9,31,9,บุรีรัมย์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 37393, 'percent': 55.86714874798303}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 11057, 'percent': 16.51975138946991}]",31
219c59a4-6a87-44cb-aae1-a1fbc3bc2b02,บุรีรัมย์ เขต 10,31,10,บุรีรัมย์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 36620, 'percent': 60.547940675584066}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 8260, 'percent': 13.657181594219672}]",31
a2d6e96b-8d95-49f0-869f-d5e41eebd031,สุรินทร์ เขต 1,32,1,สุรินทร์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 28433, 'percent': 34.61697672153502}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 24289, 'percent': 29.57168598422129}]",32
0813a59d-67a2-4e3c-9bda-58a42fba2cf5,สุรินทร์ เขต 2,32,2,สุรินทร์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 30479, 'percent': 37.175405857026114}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 19172, 'percent': 23.384195055313647}]",32
2a5156a4-44d6-4834-bf83-eb9559888518,สุรินทร์ เขต 3,32,3,สุรินทร์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 22158, 'percent': 31.88201438848921}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 17060, 'percent': 24.546762589928058}]",32
a2f3e656-398a-47cd-97c7-1c1294a511d5,สุรินทร์ เขต 4,32,4,สุรินทร์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 19958, 'percent': 29.857578840284845}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 19503, 'percent': 29.17688947399916}]",32
8464bca7-d75f-4a96-9ef2-df5706ba02ac,สุรินทร์ เขต 5,32,5,สุรินทร์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 18999, 'percent': 29.298194210988942}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 15302, 'percent': 23.59708236310084}]",32
c8b1a3fb-32d4-48ed-baf0-cb02fa0702a4,สุรินทร์ เขต 6,32,6,สุรินทร์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 24507, 'percent': 34.496009459060005}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 15162, 'percent': 21.34200413833875}]",32
62c695f8-eebf-4305-90d3-96af8227157d,สุรินทร์ เขต 7,32,7,สุรินทร์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 26665, 'percent': 32.640495513691505}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 19473, 'percent': 23.836803642906983}]",32
f8c18ac5-e0fe-491f-b08f-55bb80a0bdb5,สุรินทร์ เขต 8,32,8,สุรินทร์,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 24266, 'percent': 34.40716898732382}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 13367, 'percent': 18.9532938207186}]",32
01c3b856-deef-42cd-98c1-a97f651948bd,ศรีสะเกษ เขต 1,33,1,ศรีสะเกษ,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 24457, 'percent': 31.616572942925476}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 21279, 'percent': 27.508241225518717}]",33
53100e07-ae2b-417b-91ba-3ac4e3e98a54,ศรีสะเกษ เขต 2,33,2,ศรีสะเกษ,"[{'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 22913, 'percent': 33.14911531951216}, {'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 16047, 'percent': 23.215809956453175}]",33
9089f761-153b-4eb7-80f4-d33067233b9c,ศรีสะเกษ เขต 3,33,3,ศรีสะเกษ,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 19489, 'percent': 27.035387795302896}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 16854, 'percent': 23.380082400432812}]",33
94a6a98b-130b-44c3-a27e-a1eb9b7f17e6,ศรีสะเกษ เขต 4,33,4,ศรีสะเกษ,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 23975, 'percent': 36.39579190260046}, {'code': '46', 'name': 'พรรคประชาชน', 'party': {'code': '46', 'name': 'พรรคประชาชน', 'color': '#ff6412'}, 'totalVotes': 9700, 'percent': 14.725304753085483}]",33
20f478fc-2dbe-49e9-9521-ae3b738df563,ศรีสะเกษ เขต 5,33,5,ศรีสะเกษ,"[{'code': '37', 'name': 'พรรคภูมิใจไทย', 'party': {'code': '37', 'name': 'พรรคภูมิใจไทย', 'color': '#131c5f'}, 'totalVotes': 22142, 'percent': 29.920004324090588}, {'code': '9', 'name': 'พรรคเพื่อไทย', 'party': {'code': '9', 'name': 'พรรคเพื่อไทย', 'color': '#fe0000'}, 'totalVotes': 18605, 'percent': 25.140532944165177}]",33
